userName,score,at,content,label,clean_content
Pengguna Google,5,2026-05-17 13:27:26,Semogga bisa lgi gojek di hp ini gojeg ini bagus dan aman sya suka transportasi cepat aman,Positif,semogga bisa lgi gojek di hp ini gojeg ini bagus dan aman sya suka transportasi cepat aman
Pengguna Google,1,2026-05-17 13:16:51,"ngga bisa di cancel padahal gaada driver yang mau jemput, buang buang waktu nungguinnya.",Negatif,ngga bisa di cancel padahal gaada driver yang mau jemput buang buang waktu nungguinnya
Pengguna Google,5,2026-05-17 13:00:53,lebih lengkap dan jelas,Positif,lebih lengkap dan jelas
Pengguna Google,5,2026-05-17 13:00:44,Sangat membantu,Positif,sangat membantu
Pengguna Google,5,2026-05-17 13:00:32,keren,Positif,keren
Pengguna Google,5,2026-05-17 12:58:41,keren,Positif,keren
Pengguna Google,5,2026-05-17 12:46:55,best of the best,Positif,best of the best
Pengguna Google,1,2026-05-17 12:46:16,"aplikasinya lemot, saya sudah topup saldo, tapi pas pembaruan aplikasi saldo saya berkurang",Negatif,aplikasinya lemot saya sudah topup saldo tapi pas pembaruan aplikasi saldo saya berkurang
Pengguna Google,5,2026-05-17 12:43:00,"sangat membantu, sangat bermanfaat",Positif,sangat membantu sangat bermanfaat
Pengguna Google,5,2026-05-17 12:33:22,"sejauh ini ok, walau pun dulu pernah kena hack",Positif,sejauh ini ok walau pun dulu pernah kena hack
Pengguna Google,5,2026-05-17 12:25:43,Gojek! selalu ada jalan.,Positif,gojek selalu ada jalan
Pengguna Google,3,2026-05-17 12:15:11,"Sayang banget tiap ujan pasti susah dapet driver, padahal gak pake promo apa2. Semanja itu kah para driver gojek..",Negatif,sayang banget tiap ujan pasti susah dapet driver padahal gak pake promo apa semanja itu kah para driver gojek
Pengguna Google,5,2026-05-17 12:14:23,kalo malas masak gofood-in aja,Positif,kalo malas masak gofoodin aja
Pengguna Google,5,2026-05-17 12:10:09,aplikasinya bagus bagus sangat membantu sekali,Positif,aplikasinya bagus bagus sangat membantu sekali
Pengguna Google,5,2026-05-17 12:09:04,Mantap,Positif,mantap
Pengguna Google,5,2026-05-17 12:05:32,"I don't know what should I say, pokoknya best sih ini aplikasiii",Positif,i dont know what should i say pokoknya best sih ini aplikasiii
Pengguna Google,3,2026-05-17 12:04:32,cukup memnantu,Negatif,cukup memnantu
Pengguna Google,4,2026-05-17 11:52:36,Dulu kdg sdh pakai dan bagus pelayanannya.. Cepat.,Positif,dulu kdg sdh pakai dan bagus pelayanannya cepat
Pengguna Google,4,2026-05-17 11:42:56,tolong dalam transportasinya di sediakan chat langsung (bukan hanya chat mendekati) untuk mengatasi pembatalan/cancel yang di suruh oleh driver akibat perjalanan yang teralu jauh,Positif,tolong dalam transportasinya di sediakan chat langsung bukan hanya chat mendekati untuk mengatasi pembatalancancel yang di suruh oleh driver akibat perjalanan yang teralu jauh
Pengguna Google,5,2026-05-17 11:42:13,terimakasih,Positif,terimakasih
Pengguna Google,5,2026-05-17 11:42:09,sukses terus,Positif,sukses terus
Pengguna Google,1,2026-05-17 11:36:42,drivernya sering tidak mau ambil orderan tapi tidak mau meng cancel. mau gak mau kita customer yg cancel dan berujung susah dapat kendaraan. kalau memang gak mau kerja jangan nyusahin orang,Negatif,drivernya sering tidak mau ambil orderan tapi tidak mau meng cancel mau gak mau kita customer yg cancel dan berujung susah dapat kendaraan kalau memang gak mau kerja jangan nyusahin orang
Pengguna Google,5,2026-05-17 11:24:05,mantap cepat dtngnya,Positif,mantap cepat dtngnya
Pengguna Google,3,2026-05-17 11:22:09,driver Bontang susah bgt🥲,Negatif,driver bontang susah bgt
Pengguna Google,2,2026-05-17 11:17:37,sebenernya gojek tu drivernya ada yang buat gofood engga si? gaperna kedapetan driver klo pesen gofood,Negatif,sebenernya gojek tu drivernya ada yang buat gofood engga si gaperna kedapetan driver klo pesen gofood
Pengguna Google,5,2026-05-17 11:16:40,mantap,Positif,mantap
Pengguna Google,2,2026-05-17 11:05:01,"Fitur ga masalah, masih sat set seperti biasa. Cuma yah, begitulah banyak promo promo mengganggu lewat notif yang belum bisa difilter lewat settingnya. Ini bakal sempurna kalau bisa disetting. Dan tolong, akhir akhir ini banyak sekali dapat mitra driver yang ga bisa baca peta, catetan ga pernah dibaca! Mau praktis tapi malah jadi sulit nyusulin driver. Kalau begini Gojek hampir hilang fungsi utamanya!",Negatif,fitur ga masalah masih sat set seperti biasa cuma yah begitulah banyak promo promo mengganggu lewat notif yang belum bisa difilter lewat settingnya ini bakal sempurna kalau bisa disetting dan tolong akhir akhir ini banyak sekali dapat mitra driver yang ga bisa baca peta catetan ga pernah dibaca mau praktis tapi malah jadi sulit nyusulin driver kalau begini gojek hampir hilang fungsi utamanya
Pengguna Google,5,2026-05-17 11:04:59,mantap perjalanan ny,Positif,mantap perjalanan ny
Pengguna Google,1,2026-05-17 11:04:35,"apa ini, pesen makan dari jam 6 sore sampe jam 7 malam belum sampai, emosi saya nunggu, driver pada males"" jemput makan, beli makan dikit"" telat, ga cocok sih menurut gw, ngetes kesabaran aja nih apk ajg",Negatif,apa ini pesen makan dari jam sore sampe jam malam belum sampai emosi saya nunggu driver pada males jemput makan beli makan dikit telat ga cocok sih menurut gw ngetes kesabaran aja nih apk ajg
Pengguna Google,1,2026-05-17 10:53:41,"jelek , mau login lama bgt ber tele tele minimal gausah memperlama prosesnya deh",Negatif,jelek mau login lama bgt ber tele tele minimal gausah memperlama prosesnya deh
Pengguna Google,5,2026-05-17 10:53:37,"suka banget ama aplikasi ini,pada grenn flag lagih💚",Positif,suka banget ama aplikasi inipada grenn flag lagih
Pengguna Google,4,2026-05-17 10:53:28,oklah,Positif,oklah
Pengguna Google,5,2026-05-17 10:52:16,Drivernya sabar,Positif,drivernya sabar
Pengguna Google,5,2026-05-17 10:46:25,good,Positif,good
Pengguna Google,1,2026-05-17 10:45:00,"aplikasi tolol,, ngajuin ap j kg di acc",Negatif,aplikasi tolol ngajuin ap j kg di acc
Pengguna Google,5,2026-05-17 10:42:00,ok,Positif,ok
Pengguna Google,5,2026-05-17 10:40:49,ok,Positif,ok
Pengguna Google,1,2026-05-17 10:27:00,aplikasi sering loadingnya parah lebih lola dari aplikasi abal abal padahal aplikasi lain bahkan buka game pun lancar,Negatif,aplikasi sering loadingnya parah lebih lola dari aplikasi abal abal padahal aplikasi lain bahkan buka game pun lancar
Pengguna Google,5,2026-05-17 10:23:39,puwass mantap,Positif,puwass mantap
Pengguna Google,5,2026-05-17 10:08:10,bagus baik,Positif,bagus baik
Pengguna Google,5,2026-05-17 09:56:53,cepat,Positif,cepat
Pengguna Google,2,2026-05-17 09:35:03,harusnya walaupun hujan tetep di usahakan ada driver yang mau sih jangan suka ngecancel siapa tau yang pesen lagi butuh driver,Negatif,harusnya walaupun hujan tetep di usahakan ada driver yang mau sih jangan suka ngecancel siapa tau yang pesen lagi butuh driver
Pengguna Google,5,2026-05-17 09:29:52,kurang puas saya kasing bintang 5 dulu klo dah puas saya tambah kan 20 bintang🤙,Positif,kurang puas saya kasing bintang dulu klo dah puas saya tambah kan bintang
Pengguna Google,5,2026-05-17 09:27:21,bagus banget,Positif,bagus banget
Pengguna Google,5,2026-05-17 09:25:38,bagus,Positif,bagus
Pengguna Google,5,2026-05-17 09:22:16,trims,Positif,trims
Pengguna Google,1,2026-05-17 09:17:24,setiap merchant baik itu resto atau toko wajib input kolom parkir jika memang masuk area parkir berbayar,Negatif,setiap merchant baik itu resto atau toko wajib input kolom parkir jika memang masuk area parkir berbayar
Pengguna Google,5,2026-05-17 08:59:11,ok,Positif,ok
Pengguna Google,5,2026-05-17 08:52:08,keren,Positif,keren
Pengguna Google,5,2026-05-17 08:52:03,sangat membatu kami mg selalu jd yg terbaik,Positif,sangat membatu kami mg selalu jd yg terbaik
Pengguna Google,5,2026-05-17 08:13:51,bagus,Positif,bagus
Pengguna Google,1,2026-05-17 08:02:26,telat mulu nganternya,Negatif,telat mulu nganternya
Pengguna Google,5,2026-05-17 07:59:53,perjalanan yg nyaman,Positif,perjalanan yg nyaman
Pengguna Google,4,2026-05-17 07:40:27,"Tolong dong info saldo di aplikasi gojek biar bisa hide/unhide jangan melotot mulu, kadang gak enak kalo ada yg liat Makasih sebelumnya",Positif,tolong dong info saldo di aplikasi gojek biar bisa hideunhide jangan melotot mulu kadang gak enak kalo ada yg liat makasih sebelumnya
Pengguna Google,5,2026-05-17 07:39:10,sangat membantu rakyat dalam perjalanan kemana aja ..,Positif,sangat membantu rakyat dalam perjalanan kemana aja
Pengguna Google,5,2026-05-17 07:30:08,bagus,Positif,bagus
Pengguna Google,5,2026-05-17 07:24:02,Trima Kasih Ka Kami Sudah Terbantu.,Positif,trima kasih ka kami sudah terbantu
Pengguna Google,1,2026-05-17 07:08:03,"saya sudah sering melakukan pengajuan pemulihan akun di aplikasi tapi jawaban yg diberikan ambigu. seandainya saya orang yang berada saya sudah tuntut pihak gopay karena telah merugikan kami sebagai pengguna, dan ada banyak pengguna gopay yg mengalami hal yg sama seperti yg saya alami. jika tdk ada inisiatif utk pemulihan akun saya berarti pihak gopay dianggap melakukan penggelapan dana pengguna, anda membekukan akun gopay kami secara sepihak itu telah melanggar hukum Asas praduga tak bersalah.",Negatif,saya sudah sering melakukan pengajuan pemulihan akun di aplikasi tapi jawaban yg diberikan ambigu seandainya saya orang yang berada saya sudah tuntut pihak gopay karena telah merugikan kami sebagai pengguna dan ada banyak pengguna gopay yg mengalami hal yg sama seperti yg saya alami jika tdk ada inisiatif utk pemulihan akun saya berarti pihak gopay dianggap melakukan penggelapan dana pengguna anda membekukan akun gopay kami secara sepihak itu telah melanggar hukum asas praduga tak bersalah
Pengguna Google,5,2026-05-17 07:02:21,ok,Positif,ok
Pengguna Google,5,2026-05-17 06:51:03,yunnipapua.2025,Positif,yunnipapua
Pengguna Google,5,2026-05-17 06:46:29,"pelayanan cepat, praktis, lancar dan driver ramah menyenangkan, salam sukses selalu untuk gojek",Positif,pelayanan cepat praktis lancar dan driver ramah menyenangkan salam sukses selalu untuk gojek
Pengguna Google,5,2026-05-17 06:40:05,selalu dikasih kemudahan pake gojek the best lah pokoknya gojek,Positif,selalu dikasih kemudahan pake gojek the best lah pokoknya gojek
Pengguna Google,3,2026-05-17 06:33:26,aplikasi nya lemot,Negatif,aplikasi nya lemot
Pengguna Google,1,2026-05-17 06:23:51,"masa lagi buka gofood mau bab aku taro dulu, tiba tiba abis bab udah kepesen sendiri, harusnya ada konfirmasi pin atau sidik jari buat pesen, biar ga gampang kepesen sendiri pas kepencet atau kesentuh benda, mana ga bisa edit menu. Beli ongkir doang jatohnya. masa 50k dapet satu makanan doang. Kecewa banget sih, padahal selalu pesen makanan pake gofood. Jadi ga mood mau makan, nangis in kepesen sendiri.",Negatif,masa lagi buka gofood mau bab aku taro dulu tiba tiba abis bab udah kepesen sendiri harusnya ada konfirmasi pin atau sidik jari buat pesen biar ga gampang kepesen sendiri pas kepencet atau kesentuh benda mana ga bisa edit menu beli ongkir doang jatohnya masa k dapet satu makanan doang kecewa banget sih padahal selalu pesen makanan pake gofood jadi ga mood mau makan nangis in kepesen sendiri
Pengguna Google,5,2026-05-17 06:23:33,tidak mengecewakan,Positif,tidak mengecewakan
Pengguna Google,5,2026-05-17 06:20:14,Pelayanan maksimal,Positif,pelayanan maksimal
Pengguna Google,1,2026-05-17 06:19:35,"dapet diskon kalo pake gopay doang,giliran diganti cash diskon nya ditarik mending gw uninstall",Negatif,dapet diskon kalo pake gopay doanggiliran diganti cash diskon nya ditarik mending gw uninstall
Pengguna Google,3,2026-05-17 06:19:35,"aku si suka iy pake gosend gojek tp jujur kecewa sama go car ny... kenapa coba mentang"" pake hemat ngga ada yg terima.. mohon bangt dong perbaiki lagi biar kaya dulu, skrng bnyak pilihan tp ngga bisa di gunakan sama aja boong lah. . masa driver ny sampai chat jangn pake hemat.. sumpah kesel bngt kita sama"" pekerja tp kok gitu bngt",Negatif,aku si suka iy pake gosend gojek tp jujur kecewa sama go car ny kenapa coba mentang pake hemat ngga ada yg terima mohon bangt dong perbaiki lagi biar kaya dulu skrng bnyak pilihan tp ngga bisa di gunakan sama aja boong lah masa driver ny sampai chat jangn pake hemat sumpah kesel bngt kita sama pekerja tp kok gitu bngt
Pengguna Google,5,2026-05-17 06:15:08,bnyak diskon,Positif,bnyak diskon
Pengguna Google,5,2026-05-17 06:00:34,keren bgt,Positif,keren bgt
Pengguna Google,1,2026-05-17 05:43:33,aplikasi t4i ngak bisa daftar. uninstal !!!,Negatif,aplikasi ti ngak bisa daftar uninstal
Pengguna Google,5,2026-05-17 05:41:32,okee apk sesuai,Positif,okee apk sesuai
Pengguna Google,5,2026-05-17 05:33:20,okeeeeeeeeeeeeee,Positif,okeeeeeeeeeeeeee
Pengguna Google,5,2026-05-17 05:31:47,mantap,Positif,mantap
Pengguna Google,5,2026-05-17 05:12:02,sangat membantu,Positif,sangat membantu
Pengguna Google,5,2026-05-17 05:10:13,sangat membantu sekali apalagi kalau diskonnya banyak,Positif,sangat membantu sekali apalagi kalau diskonnya banyak
Pengguna Google,5,2026-05-17 04:55:21,selalu senang,Positif,selalu senang
Pengguna Google,5,2026-05-17 04:52:46,bagus,Positif,bagus
Pengguna Google,5,2026-05-17 04:43:18,alhamdulillah gosend sangat membantu pekerjaan kami..,Positif,alhamdulillah gosend sangat membantu pekerjaan kami
Pengguna Google,1,2026-05-17 04:34:19,"gojek BANGKRUT,uda sepi orderan",Negatif,gojek bangkrutuda sepi orderan
Pengguna Google,5,2026-05-17 04:33:27,𝕞𝕒𝕜𝕒𝕤𝕚 𝕒𝕞𝕒𝕟𝕒𝕙 𝕟𝕪𝕒 𝕪𝕒𝕒,Positif,
Pengguna Google,4,2026-05-17 04:29:25,mempermudah hidup,Positif,mempermudah hidup
Pengguna Google,2,2026-05-17 04:23:10,Td mau gosend barang utk anak di ponpes gak ada drivernya. Sampai 15 menit tunggu tetap gak ada.,Negatif,td mau gosend barang utk anak di ponpes gak ada drivernya sampai menit tunggu tetap gak ada
Pengguna Google,5,2026-05-17 04:15:41,Hidup Nadiem !!!!!!,Positif,hidup nadiem
Pengguna Google,4,2026-05-17 04:08:20,kadang agak lama nunggu,Positif,kadang agak lama nunggu
Pengguna Google,5,2026-05-17 03:58:32,gojek dulu ya,Positif,gojek dulu ya
Pengguna Google,5,2026-05-17 03:49:21,cukup baik banyak mobil go car sudah buruk,Positif,cukup baik banyak mobil go car sudah buruk
Pengguna Google,4,2026-05-17 03:35:58,baik good.....,Positif,baik good
Pengguna Google,5,2026-05-17 03:34:44,top banget,Positif,top banget
Pengguna Google,5,2026-05-17 03:29:18,bagus,Positif,bagus
Pengguna Google,5,2026-05-17 03:29:06,"baguss bgt,SUKAK",Positif,baguss bgtsukak
Pengguna Google,1,2026-05-17 03:26:04,"Lega rasanya sudah bisa hapus akun Gojek & uninstall dari HP saya, menuh-menuhin memory & ram saja. Masih banyak cara lain untuk bisa bepergian pakai ojek online & pembelian makanan minuman secara online.",Negatif,lega rasanya sudah bisa hapus akun gojek uninstall dari hp saya menuhmenuhin memory ram saja masih banyak cara lain untuk bisa bepergian pakai ojek online pembelian makanan minuman secara online
Pengguna Google,5,2026-05-17 03:17:10,ok,Positif,ok
Pengguna Google,5,2026-05-17 03:16:33,"mohon maaf saya komen disini, saya driver gojek,karena di aplikasi gojek driver ga direspon dan tidak terjadi perubahan, sudah menggunakan menu bantuan, tetapi tidak ada perubahan, mohon dibaca tolong dong segera perbaiki sistemnya, ini terjadi error sistem, antara driver dan orderan saling tunggu, apakah hanya memprioritaskan beberapa driver, sehingga orderan nungguin di resto, driver lain hanya dijadikan serep, terkadang makanan sampai dingin di resto nunggu driver,di resto ada driver nunggu.",Positif,mohon maaf saya komen disini saya driver gojekkarena di aplikasi gojek driver ga direspon dan tidak terjadi perubahan sudah menggunakan menu bantuan tetapi tidak ada perubahan mohon dibaca tolong dong segera perbaiki sistemnya ini terjadi error sistem antara driver dan orderan saling tunggu apakah hanya memprioritaskan beberapa driver sehingga orderan nungguin di resto driver lain hanya dijadikan serep terkadang makanan sampai dingin di resto nunggu driverdi resto ada driver nunggu
Pengguna Google,5,2026-05-17 03:11:16,sangat bergunaa,Positif,sangat bergunaa
Pengguna Google,1,2026-05-17 03:00:29,"hari ini Tanggal 17 Mei 2026 saya mengalami pengalaman yang tidak mengeenakan dari aplikasi. tiba2 saja aplikasi GO-JEK saya terdapat pesenan yang menurut saya itu bukan dari saya yang melakukan pemesanan tersebu. tiba2 saja di aplikasi saya memesan madu di Toko eskrim dengan nominal lumayan banyak. saya awalnya tidak Terima dengan kondisi tersebut, namun karena driver membayar hal tersebut lebih dulu. sehingga saya membayar hal tersebut. saya tidak peduli nominal, tapi saya tidak suka di tipu",Negatif,hari ini tanggal mei saya mengalami pengalaman yang tidak mengeenakan dari aplikasi tiba saja aplikasi gojek saya terdapat pesenan yang menurut saya itu bukan dari saya yang melakukan pemesanan tersebu tiba saja di aplikasi saya memesan madu di toko eskrim dengan nominal lumayan banyak saya awalnya tidak terima dengan kondisi tersebut namun karena driver membayar hal tersebut lebih dulu sehingga saya membayar hal tersebut saya tidak peduli nominal tapi saya tidak suka di tipu
Pengguna Google,5,2026-05-17 02:51:52,jos,Positif,jos
Pengguna Google,5,2026-05-17 02:46:30,mantap buat driver gojeknya,Positif,mantap buat driver gojeknya
Pengguna Google,5,2026-05-17 02:43:52,Mantabbb,Positif,mantabbb
Pengguna Google,5,2026-05-17 02:41:26,mantap,Positif,mantap
Pengguna Google,1,2026-05-17 02:37:11,"sedih banget sih mau jalan jalan pakek gojek pas mau jalan malah akun aku di bekuin,,gra² drever tolol yang buta map kosmatar yang jadi kena batunya,😭😭",Negatif,sedih banget sih mau jalan jalan pakek gojek pas mau jalan malah akun aku di bekuingra drever tolol yang buta map kosmatar yang jadi kena batunya
Pengguna Google,5,2026-05-17 02:32:48,Bagus,Positif,bagus
Pengguna Google,5,2026-05-17 02:15:23,profesional,Positif,profesional
Pengguna Google,5,2026-05-17 02:13:14,sering tarif naik dengan cari drifer yg gak bisa ambil saya,Positif,sering tarif naik dengan cari drifer yg gak bisa ambil saya
Pengguna Google,5,2026-05-17 01:55:33,banyak promonya aku suka,Positif,banyak promonya aku suka
Pengguna Google,1,2026-05-17 01:51:18,"makin di update makin gajelas aplikasinya, mau goofod in adek makan restonya g muncul2, padahal kuota masih banyak pake wifi pun sama, jadi terlambat kerja nganter beli makan dulu",Negatif,makin di update makin gajelas aplikasinya mau goofod in adek makan restonya g muncul padahal kuota masih banyak pake wifi pun sama jadi terlambat kerja nganter beli makan dulu
Pengguna Google,5,2026-05-17 01:22:09,ok,Positif,ok
Pengguna Google,5,2026-05-17 01:17:43,"Selalu membantu saat kita di mana pun,tetap rendah hati dan semoga sukses selalu untuk Gojek",Positif,selalu membantu saat kita di mana puntetap rendah hati dan semoga sukses selalu untuk gojek
Pengguna Google,5,2026-05-17 01:03:03,bagus,Positif,bagus
Pengguna Google,5,2026-05-17 01:02:06,bgus,Positif,bgus
Pengguna Google,5,2026-05-17 00:59:00,maap ya kepencet,Positif,maap ya kepencet
Pengguna Google,5,2026-05-17 00:55:43,"jangan mahal"" biaya layanan kaya si oren yee",Positif,jangan mahal biaya layanan kaya si oren yee
Pengguna Google,5,2026-05-17 00:49:43,lanjutkan,Positif,lanjutkan
Pengguna Google,5,2026-05-17 00:33:53,"ga ribet, enak makeknya, tolong untuk driver perusahaan perhatikan kak, karena kesejahteraan driver akan berdampak pada percaya dan pelayanan sukses terus Gojek",Positif,ga ribet enak makeknya tolong untuk driver perusahaan perhatikan kak karena kesejahteraan driver akan berdampak pada percaya dan pelayanan sukses terus gojek
Pengguna Google,5,2026-05-17 00:32:30,terbaik,Positif,terbaik
Pengguna Google,5,2026-05-17 00:17:30,"driver cepat, aman dan sopan",Positif,driver cepat aman dan sopan
Pengguna Google,1,2026-05-17 00:16:30,"pencarian driver lama, set jam ga dapet dapet",Negatif,pencarian driver lama set jam ga dapet dapet
Pengguna Google,5,2026-05-17 00:12:25,sangat mudah di gunakan,Positif,sangat mudah di gunakan
Pengguna Google,5,2026-05-16 23:54:21,mantap,Positif,mantap
Pengguna Google,5,2026-05-16 23:43:51,sangat senang 😊,Positif,sangat senang
Pengguna Google,5,2026-05-16 22:46:36,mobilnya nyaman,Positif,mobilnya nyaman
Pengguna Google,5,2026-05-16 22:43:19,"selalu dpt driver yg ramah,sopan..dianter ke alamat tepat waktu.",Positif,selalu dpt driver yg ramahsopandianter ke alamat tepat waktu
Pengguna Google,5,2026-05-16 22:14:37,bagus,Positif,bagus
Pengguna Google,5,2026-05-16 21:29:02,oke,Positif,oke
Pengguna Google,5,2026-05-16 21:07:54,ok sip,Positif,ok sip
Pengguna Google,5,2026-05-16 20:48:35,semoga gojek jaya terus,Positif,semoga gojek jaya terus
Pengguna Google,5,2026-05-16 20:00:53,good apps,Positif,good apps
Pengguna Google,5,2026-05-16 19:35:49,good,Positif,good
Pengguna Google,1,2026-05-16 18:02:03,pencarian sudah sejam tidak ada yang mau ngambil padhl udah pakai pencarian cepat kecewa 😓,Negatif,pencarian sudah sejam tidak ada yang mau ngambil padhl udah pakai pencarian cepat kecewa
Pengguna Google,5,2026-05-16 17:49:33,sippp,Positif,sippp
Pengguna Google,5,2026-05-16 17:48:57,terbaik,Positif,terbaik
Pengguna Google,1,2026-05-16 17:27:22,kecewa. order gofood pembatalan sepihak stelah tnggu 1 jam lebih. klo dak bisa. bisakah klarifikasi dak bisa.mslahnya 2 kali dlm 1 hari yg Uda buat tnggu lebih dari 2 jam Krn lapar,Negatif,kecewa order gofood pembatalan sepihak stelah tnggu jam lebih klo dak bisa bisakah klarifikasi dak bisamslahnya kali dlm hari yg uda buat tnggu lebih dari jam krn lapar
Pengguna Google,1,2026-05-16 16:29:39,"nih aplikasi harus nunggu 45 menitan dlu baru bisa batalin, padahal resto bakalan nyiapin makanan kalau udah dpat kurir, kalau gak dpat kurir ya gak disiapin alasan gak bisa batalin harus nunggu 45 agak resto gak rugi rugi dari mana sih, tuh restoran nyiapin kalau dpat kurir harusnya 15-20 menit itu bisa batalin kalau gak dpat kurir, ini orang nunggu kelaparan, kalau belum dibatalin eh detik detik akhir dpat kurir eh udah terlanjur beli makanan gmna? sumpah gak membantu nih aplikasi",Negatif,nih aplikasi harus nunggu menitan dlu baru bisa batalin padahal resto bakalan nyiapin makanan kalau udah dpat kurir kalau gak dpat kurir ya gak disiapin alasan gak bisa batalin harus nunggu agak resto gak rugi rugi dari mana sih tuh restoran nyiapin kalau dpat kurir harusnya menit itu bisa batalin kalau gak dpat kurir ini orang nunggu kelaparan kalau belum dibatalin eh detik detik akhir dpat kurir eh udah terlanjur beli makanan gmna sumpah gak membantu nih aplikasi
Pengguna Google,5,2026-05-16 16:13:52,mantap semoga gojek slalu di hati,Positif,mantap semoga gojek slalu di hati
Pengguna Google,5,2026-05-16 16:03:19,good banget,Positif,good banget
Pengguna Google,5,2026-05-16 15:24:02,cepat respond dan lancar,Positif,cepat respond dan lancar
Pengguna Google,5,2026-05-16 15:09:28,"sangat aman, nyaman dg Gojek",Positif,sangat aman nyaman dg gojek
Pengguna Google,5,2026-05-16 15:07:15,mantap,Positif,mantap
Pengguna Google,3,2026-05-16 14:55:43,Dulu ok mungkin sekarang banyak yang make ya jadi lola,Negatif,dulu ok mungkin sekarang banyak yang make ya jadi lola
Pengguna Google,5,2026-05-16 14:54:02,Mantabbbbb markontabbb,Positif,mantabbbbb markontabbb
Pengguna Google,1,2026-05-16 14:49:04,Semakin kesini semakin buruk,Negatif,semakin kesini semakin buruk
Pengguna Google,5,2026-05-16 14:43:37,good,Positif,good
Pengguna Google,5,2026-05-16 14:35:36,sangat membantu di saat kita kesulitan,Positif,sangat membantu di saat kita kesulitan
Pengguna Google,5,2026-05-16 14:19:12,bgus mksi,Positif,bgus mksi
Pengguna Google,1,2026-05-16 14:17:52,ga bisa download bukan perkara storage totol,Negatif,ga bisa download bukan perkara storage totol
Pengguna Google,1,2026-05-16 14:08:32,banyak driver malesss njemput pesanan nya,Negatif,banyak driver malesss njemput pesanan nya
Pengguna Google,1,2026-05-16 14:07:15,pesan 5x driver ga jalan semua,Negatif,pesan x driver ga jalan semua
Pengguna Google,1,2026-05-16 13:53:18,"APLIKASI PELIT DISKON, BANYAKIN DISKON KEK! UDH ONGKIR MAHAL MAKANAN JG LEBIH MAHAL DARI BELI DI TOKO NYA LANGSUNG. BANYAKIN DISKON SUMPAH!!! 🤬🤬🤬🤬😡😡😡😡😡😡",Negatif,aplikasi pelit diskon banyakin diskon kek udh ongkir mahal makanan jg lebih mahal dari beli di toko nya langsung banyakin diskon sumpah
Pengguna Google,1,2026-05-16 13:34:39,"driver nya tidak ramah, males banget kalo gini, kan aku order mau ke mall posisi hujan aku sama kawanku minta turunkan depan loby eh si deivernya nda mau bad modd da disitu kok bisa hujan lebat banget tapi nda mau nurunkan didepam loby malah aku sama kawanku diturunkan didepan samping jalan",Negatif,driver nya tidak ramah males banget kalo gini kan aku order mau ke mall posisi hujan aku sama kawanku minta turunkan depan loby eh si deivernya nda mau bad modd da disitu kok bisa hujan lebat banget tapi nda mau nurunkan didepam loby malah aku sama kawanku diturunkan didepan samping jalan
Pengguna Google,5,2026-05-16 13:13:35,pelayanan sangat baik,Positif,pelayanan sangat baik
Pengguna Google,5,2026-05-16 13:11:33,terima kasih atas pelayanan terus tingkatan,Positif,terima kasih atas pelayanan terus tingkatan
Pengguna Google,4,2026-05-16 13:07:14,bnykn gratis ongkir ny ya,Positif,bnykn gratis ongkir ny ya
Pengguna Google,1,2026-05-16 12:53:53,"Coba pakai opsi hemat karena emang gak lagi buru buru, tapi estimasinya berubah jadi telat, sampai sejam lebih saya tunggu, ternyata dibatalkan sama gojek dengan alasan driver sibuk. Kalau memang gak mau menyediakan ongkir hemat, jangan disediakan fiturnya! Saya nunggu lama hanya untuk pesan ulang saja, gimana sih gojek. Padahal saya pengguna setia sejak tahun 2020 an, kecewa.",Negatif,coba pakai opsi hemat karena emang gak lagi buru buru tapi estimasinya berubah jadi telat sampai sejam lebih saya tunggu ternyata dibatalkan sama gojek dengan alasan driver sibuk kalau memang gak mau menyediakan ongkir hemat jangan disediakan fiturnya saya nunggu lama hanya untuk pesan ulang saja gimana sih gojek padahal saya pengguna setia sejak tahun an kecewa
Pengguna Google,5,2026-05-16 12:52:38,order driver / ojol cepat dateng sehingga gak bete & ketempat yg dituju JD cepet jg,Positif,order driver ojol cepat dateng sehingga gak bete ketempat yg dituju jd cepet jg
Pengguna Google,5,2026-05-16 12:39:42,👍,Positif,
Pengguna Google,5,2026-05-16 12:38:07,sering dapat promo. heheee,Positif,sering dapat promo heheee
Pengguna Google,5,2026-05-16 12:20:51,selalu yg terbaik 👍,Positif,selalu yg terbaik
Pengguna Google,1,2026-05-16 12:18:03,"aplikasi apa ini bujang apa"" gak bisa di antar mending buang aj apk kalian ini ngen",Negatif,aplikasi apa ini bujang apa gak bisa di antar mending buang aj apk kalian ini ngen
Pengguna Google,5,2026-05-16 12:15:52,Sangat membatu,Positif,sangat membatu
Pengguna Google,3,2026-05-16 12:13:54,ga pernah gratis ongkir,Negatif,ga pernah gratis ongkir
Pengguna Google,5,2026-05-16 12:12:15,👍,Positif,
Pengguna Google,5,2026-05-16 12:07:43,bagus,Positif,bagus
Pengguna Google,5,2026-05-16 12:02:00,okelah,Positif,okelah
Pengguna Google,5,2026-05-16 11:56:26,sangat bagus,Positif,sangat bagus
Pengguna Google,5,2026-05-16 11:49:47,ok,Positif,ok
Pengguna Google,5,2026-05-16 11:44:25,sangat puas,Positif,sangat puas
Pengguna Google,5,2026-05-16 11:42:16,Mudah di pakai,Positif,mudah di pakai
