userName,score,at,content,label,clean_content
Pengguna Google,1,2026-04-09 05:42:57,"aplikasi bagussss bangeytt woooiiii bikin aplikasi yang benerrrrr, pajak kan duitnye banyakkk !! apaansi ngirim kode OTP aje ga kekirim kirim kocakkkk malu sekelas punya negara begini, kerja lu pada ngapain sii",Negatif,aplikasi bagussss bangeytt woooiiii bikin aplikasi yang benerrrrr pajak kan duitnye banyakkk apaansi ngirim kode otp aje ga kekirim kirim kocakkkk malu sekelas punya negara begini kerja lu pada ngapain sii
Pengguna Google,3,2026-04-09 04:34:32,"muter² suweee, Jane ISO PO Ra gae aplikasi",Negatif,muter suweee jane iso po ra gae aplikasi
Pengguna Google,5,2026-04-09 03:08:44,baik sekali terimakasih,Positif,baik sekali terimakasih
Pengguna Google,1,2026-04-08 20:42:53,Jelek banget sampe gak lapor spt. bomat deh. login aja gak bisa,Negatif,jelek banget sampe gak lapor spt bomat deh login aja gak bisa
Pengguna Google,1,2026-04-08 13:39:42,"Aplikasi apaan ini, banyak bug bjir, udah ngisi form berkali kali masih gagal terus, terus minta bantuan di telpon malah di tutup",Negatif,aplikasi apaan ini banyak bug bjir udah ngisi form berkali kali masih gagal terus terus minta bantuan di telpon malah di tutup
Pengguna Google,1,2026-04-08 10:29:14,apk eror terus gk bisa login,Negatif,apk eror terus gk bisa login
Pengguna Google,5,2026-04-08 07:43:59,waw mantap,Positif,waw mantap
Pengguna Google,1,2026-04-08 07:24:11,"padahal sudah benar detail alamatnya, tapi kok error terus tolong diperbaiki biar bisa registrasi 👎",Negatif,padahal sudah benar detail alamatnya tapi kok error terus tolong diperbaiki biar bisa registrasi
Pengguna Google,5,2026-04-08 04:19:39,cepat dan lengkap,Positif,cepat dan lengkap
Pengguna Google,5,2026-04-08 00:16:15,it's the best,Positif,its the best
Pengguna Google,1,2026-04-07 23:33:52,"parah, eror terus. mau log in aja susah. ini niat gasih buat apk",Negatif,parah eror terus mau log in aja susah ini niat gasih buat apk
Pengguna Google,1,2026-04-07 17:23:39,"aplikasi membingungkan dan bikin pusing orang. sudah berjam2 tidak bisa dipakai.. padahal sudah masukin data, sandi, dengan benar tapi selalu di ulang2 terus. udah verikasi swafoto trs suruh ganti sandi tapi selalu stuck disitu trs.. ini mah bukan mempermudah tp bikin mumet. lapor pajak aja sampe repot begini.",Negatif,aplikasi membingungkan dan bikin pusing orang sudah berjam tidak bisa dipakai padahal sudah masukin data sandi dengan benar tapi selalu di ulang terus udah verikasi swafoto trs suruh ganti sandi tapi selalu stuck disitu trs ini mah bukan mempermudah tp bikin mumet lapor pajak aja sampe repot begini
Pengguna Google,5,2026-04-07 16:50:56,sangat mendukung,Positif,sangat mendukung
Pengguna Google,1,2026-04-07 08:46:24,"kenapa nomor NPWP gak bisa masuk, padahal baru kemarin ke kantor pajak reset password dan email.. udah bener.. eh malah tidak terdaftar katanya.. hahhh kok bisa, sandinya dan email udh bener, difoto malah",Negatif,kenapa nomor npwp gak bisa masuk padahal baru kemarin ke kantor pajak reset password dan email udah bener eh malah tidak terdaftar katanya hahhh kok bisa sandinya dan email udh bener difoto malah
Pengguna Google,1,2026-04-07 06:26:10,masuk aplikasi bolak balik verifikasi tapi ga puas2 kalian gimna mau bayar pajak login apk ribet x,Negatif,masuk aplikasi bolak balik verifikasi tapi ga puas kalian gimna mau bayar pajak login apk ribet x
Pengguna Google,5,2026-04-07 02:40:28,Siipp sudah lapor,Positif,siipp sudah lapor
Pengguna Google,1,2026-04-07 02:16:46,apk nya terlalu rumit sih untuk daptar nya susah amat apk nya terlalu nyedot pulsa emg bener2,Negatif,apk nya terlalu rumit sih untuk daptar nya susah amat apk nya terlalu nyedot pulsa emg bener
Pengguna Google,4,2026-04-07 00:53:29,ok,Positif,ok
Pengguna Google,5,2026-04-06 22:17:25,bagus,Positif,bagus
Pengguna Google,1,2026-04-06 14:53:17,pulsa habis otp ga nyampe hadeuh,Negatif,pulsa habis otp ga nyampe hadeuh
Pengguna Google,1,2026-04-06 14:00:42,update mulu,Negatif,update mulu
Pengguna Google,1,2026-04-06 12:26:30,"susah masuk tinggal verifikasi jadi ribet amat pake koretak padahal email no hp sama,, gimanamau laporan",Negatif,susah masuk tinggal verifikasi jadi ribet amat pake koretak padahal email no hp sama gimanamau laporan
Pengguna Google,5,2026-04-06 11:35:00,suuulit,Positif,suuulit
Pengguna Google,1,2026-04-06 08:51:46,pajak ketinggian,Negatif,pajak ketinggian
Pengguna Google,1,2026-04-06 08:42:40,RIBET,Negatif,ribet
Pengguna Google,1,2026-04-06 07:34:42,habis pembaruan kok Sekarang sulit sekali ya login di djp....bad aplikasinya,Negatif,habis pembaruan kok sekarang sulit sekali ya login di djpbad aplikasinya
Pengguna Google,5,2026-04-06 07:06:42,bagus,Positif,bagus
Pengguna Google,1,2026-04-06 06:14:23,ga fungsi,Negatif,ga fungsi
Pengguna Google,1,2026-04-06 05:57:53,aplikasi paling buruk,Negatif,aplikasi paling buruk
Pengguna Google,5,2026-04-06 04:22:55,mantap,Positif,mantap
Pengguna Google,5,2026-04-06 03:39:42,good,Positif,good
Pengguna Google,3,2026-04-06 03:13:53,saya kasi tiga dulu karena blom tau aplikaainya ini mempermudah atau mempersulit,Negatif,saya kasi tiga dulu karena blom tau aplikaainya ini mempermudah atau mempersulit
Pengguna Google,1,2026-04-06 03:12:16,aktivis akun aja susahnya minta ampuuuuuuuunnnnnn,Negatif,aktivis akun aja susahnya minta ampuuuuuuuunnnnnn
Pengguna Google,5,2026-04-06 03:04:43,ok,Positif,ok
Pengguna Google,1,2026-04-06 02:04:04,"aplikasi buruk banget, gagal terus input data",Negatif,aplikasi buruk banget gagal terus input data
Pengguna Google,1,2026-04-05 19:44:51,sungguh sangat buruk ini aplikasi. mau daftar juga susah banget.. padahal mau baik mau laporan pendapat.,Negatif,sungguh sangat buruk ini aplikasi mau daftar juga susah banget padahal mau baik mau laporan pendapat
Pengguna Google,1,2026-04-05 14:29:43,"mau daftar aja di persulit banget, dateng ke kantor pajak disuruh pulang buat dulu di online giliran buat online malah di persulit padahal mau bayar ke negara susah amat dah aneh",Negatif,mau daftar aja di persulit banget dateng ke kantor pajak disuruh pulang buat dulu di online giliran buat online malah di persulit padahal mau bayar ke negara susah amat dah aneh
Pengguna Google,1,2026-04-05 09:30:04,"aplikasi boomers sistem aneh, mau verif akun aja lama upgrade noh apk lu kocak",Negatif,aplikasi boomers sistem aneh mau verif akun aja lama upgrade noh apk lu kocak
Pengguna Google,1,2026-04-05 06:29:34,mau lapor spt malah ribet .... ga guna,Negatif,mau lapor spt malah ribet ga guna
Pengguna Google,1,2026-04-05 02:43:22,"aplikasi & web nya sama aja ga jelas, mau ganti sandi ngga bisa, ngasih link ga jelas link nya apa.",Negatif,aplikasi web nya sama aja ga jelas mau ganti sandi ngga bisa ngasih link ga jelas link nya apa
Pengguna Google,5,2026-04-04 21:36:01,sangat membantu aplikasi ini,Positif,sangat membantu aplikasi ini
Pengguna Google,3,2026-04-04 19:23:12,Sy sudah berusaha jadi WP terbaik..namun aplikasi yg baru ini begitu ribet sekali...susah login...tdk bisa masuk ...bahkan website cortex Pajak SPT tahunan PPh tdk bisa masuk... setelah lakukan perubahan data kemarin..malah di April sama sekali susah sinkronisasi mana lagi karena WP harus lapor lagi padahal sudah terbayar dan terpotong...kita rakyat dipersulit...para pegawai santai terima tunjangan dan gaji...waktu kami terpakai terus urusan ini...data internet dan wifi tdk gratisan,Negatif,sy sudah berusaha jadi wp terbaiknamun aplikasi yg baru ini begitu ribet sekalisusah logintdk bisa masuk bahkan website cortex pajak spt tahunan pph tdk bisa masuk setelah lakukan perubahan data kemarinmalah di april sama sekali susah sinkronisasi mana lagi karena wp harus lapor lagi padahal sudah terbayar dan terpotongkita rakyat dipersulitpara pegawai santai terima tunjangan dan gajiwaktu kami terpakai terus urusan inidata internet dan wifi tdk gratisan
Pengguna Google,1,2026-04-04 13:45:42,"aplikasi bikin pusing, data sudah dimasukkan dengan benar, verifikasi muka, email masih saja kesalahan. membagongkan",Negatif,aplikasi bikin pusing data sudah dimasukkan dengan benar verifikasi muka email masih saja kesalahan membagongkan
Pengguna Google,1,2026-04-04 12:12:30,aplikasi macam apa ini cooegg gajelas banget mau login aja susah mana makan pulsa pula NYESEL JADI WNI,Negatif,aplikasi macam apa ini cooegg gajelas banget mau login aja susah mana makan pulsa pula nyesel jadi wni
Pengguna Google,2,2026-04-04 11:47:56,ga paham,Negatif,ga paham
Pengguna Google,1,2026-04-03 17:38:01,aplikasi jelek,Negatif,aplikasi jelek
Pengguna Google,1,2026-04-03 17:22:55,"Aplikasinya masih banyak bug. Tidak bisa mengubah informasi akun seperti nomor telepon. Setelah berhasil login sekali di Coretax, saat logout dan coba login lagi malah tidak bisa masuk. Mohon diperbaiki, karena sangat mengganggu. Selain itu, tidak ada notifikasi error yang jelas, jadi pengguna bingung harus melakukan apa. Untuk aplikasi yang berkaitan dengan pajak, seharusnya sistem lebih stabil dan dapat diandalkan.",Negatif,aplikasinya masih banyak bug tidak bisa mengubah informasi akun seperti nomor telepon setelah berhasil login sekali di coretax saat logout dan coba login lagi malah tidak bisa masuk mohon diperbaiki karena sangat mengganggu selain itu tidak ada notifikasi error yang jelas jadi pengguna bingung harus melakukan apa untuk aplikasi yang berkaitan dengan pajak seharusnya sistem lebih stabil dan dapat diandalkan
Pengguna Google,1,2026-04-03 15:20:30,gak guna,Negatif,gak guna
Pengguna Google,1,2026-04-03 14:37:06,"ga modal, apk pajak masak mau verif otp tlpn aja kita yg bayar pulsa nya. ini apk pemetintah loh, kita mau bayar pajak aja masih kena palakin",Negatif,ga modal apk pajak masak mau verif otp tlpn aja kita yg bayar pulsa nya ini apk pemetintah loh kita mau bayar pajak aja masih kena palakin
Pengguna Google,1,2026-04-03 13:04:26,"duuh susah amat login, udah bener semua, error melulu, udah fiturnya tidak lengkap, untuk login oun susah. tidak berfaedah dan tidak membantu sama sekali.",Negatif,duuh susah amat login udah bener semua error melulu udah fiturnya tidak lengkap untuk login oun susah tidak berfaedah dan tidak membantu sama sekali
Pengguna Google,1,2026-04-03 07:51:06,tidak bisa di buka,Negatif,tidak bisa di buka
Pengguna Google,1,2026-04-03 07:47:20,Kacauuu... kode Verifikasi dari SMS gak masuk masuk,Negatif,kacauuu kode verifikasi dari sms gak masuk masuk
Pengguna Google,1,2026-04-03 06:25:33,aplikasi sampahhh,Negatif,aplikasi sampahhh
Pengguna Google,1,2026-04-03 05:14:55,"aplikasi gak jelas, mau daftar akun gagal terus",Negatif,aplikasi gak jelas mau daftar akun gagal terus
Pengguna Google,5,2026-04-03 04:14:17,wajib pajak harus dibayar,Positif,wajib pajak harus dibayar
Pengguna Google,1,2026-04-03 01:26:04,"downloadnya mentok 99 persen aja nih, baru mau download aja udah masalah gimana di dalamnya ya",Negatif,downloadnya mentok persen aja nih baru mau download aja udah masalah gimana di dalamnya ya
Pengguna Google,1,2026-04-02 16:40:26,aplikasi tidak bermutu,Negatif,aplikasi tidak bermutu
Pengguna Google,1,2026-04-02 16:20:59,"gagal terus mau login, eror terus 😭😭",Negatif,gagal terus mau login eror terus
Pengguna Google,1,2026-04-02 15:22:02,"aplikasi sampah, mau daftar npwp aja sulit padahal data sudah sesuai",Negatif,aplikasi sampah mau daftar npwp aja sulit padahal data sudah sesuai
Pengguna Google,1,2026-04-02 14:30:53,"GK jelas, sdh isi semua data hasil akhirnya gagal terus. Auto uninstall",Negatif,gk jelas sdh isi semua data hasil akhirnya gagal terus auto uninstall
Pengguna Google,1,2026-04-02 13:39:21,aplikasi payah,Negatif,aplikasi payah
Pengguna Google,5,2026-04-02 12:28:21,bagus,Positif,bagus
Pengguna Google,1,2026-04-02 10:43:05,ini apk susah sekali berulang ulang verifikasi tetep ngga bisa,Negatif,ini apk susah sekali berulang ulang verifikasi tetep ngga bisa
Pengguna Google,1,2026-04-02 07:40:40,"buset dah masih menggunakan teknik jadul, verifikasi lewat SMS yang dibebankan kepada penerima. padahal bisa lewat wa yang gratis",Negatif,buset dah masih menggunakan teknik jadul verifikasi lewat sms yang dibebankan kepada penerima padahal bisa lewat wa yang gratis
Pengguna Google,1,2026-04-02 06:18:59,"setiap kali melakukan percobaan aktivasi muncul notif seperti ini ""We can not verify your identity! (GenericError)""",Negatif,setiap kali melakukan percobaan aktivasi muncul notif seperti ini we can not verify your identity genericerror
Pengguna Google,1,2026-04-02 05:06:33,gak jelas.. mau daftar NPWP online pun gabisa. ribet bgt nii.. norak bgt ni DJP.. gak jelas lu pada kerjanya.,Negatif,gak jelas mau daftar npwp online pun gabisa ribet bgt nii norak bgt ni djp gak jelas lu pada kerjanya
Pengguna Google,1,2026-04-02 03:42:17,APLIKASI BAPUK!!!! NARIK DUIT PAJAK AJA CEPAT APLIKASI GA BERFUNGSI GA DI BENERIN!!!! BLOKKK,Negatif,aplikasi bapuk narik duit pajak aja cepat aplikasi ga berfungsi ga di benerin blokkk
Pengguna Google,1,2026-04-02 03:23:24,"Apk apa ini Gk jelas betul iklannya cuma 5 menti udah bisa buat NPWP pas mau daftar baru lembaran kedua udah di persulit kita udah verify email & no telpon udah masukin kode otp juga pas mau lanjut Gk bisa gitu kok katanya mempermudah, kita disuruh wajib pajak buat NPWP dipersulit pajak dibayar dikorupsi pula nanti Gk bayar pajak kita pula disalahkan dianggap ilegal kocak memang aturan negara ini",Negatif,apk apa ini gk jelas betul iklannya cuma menti udah bisa buat npwp pas mau daftar baru lembaran kedua udah di persulit kita udah verify email no telpon udah masukin kode otp juga pas mau lanjut gk bisa gitu kok katanya mempermudah kita disuruh wajib pajak buat npwp dipersulit pajak dibayar dikorupsi pula nanti gk bayar pajak kita pula disalahkan dianggap ilegal kocak memang aturan negara ini
Pengguna Google,1,2026-04-02 01:45:24,diperbaikin dong pelayanannya,Negatif,diperbaikin dong pelayanannya
Pengguna Google,1,2026-04-01 15:12:58,ribet,Negatif,ribet
Pengguna Google,2,2026-04-01 13:02:55,"parah sih apknya, blunder bener di suruh download perkara mau ganti sandi di coretax katanya nih tampilan awal nya ini apk ga usah login bisa ganti sandi ternyata tampilan awalnya ga ada dong yang buat ganti sandi ekwkw lawak anjr lah ribet banget apa² sekarang harus pake NPWN giliran mau urus ga susah eror terus dah gitu bisa sih ganti sandi coretax tapi lewat Google tapi apakah anda tau?? yaps link nya di kirim ke sms dan linkya gak bisa di klik kek mana??? di salin ga bisa",Negatif,parah sih apknya blunder bener di suruh download perkara mau ganti sandi di coretax katanya nih tampilan awal nya ini apk ga usah login bisa ganti sandi ternyata tampilan awalnya ga ada dong yang buat ganti sandi ekwkw lawak anjr lah ribet banget apa sekarang harus pake npwn giliran mau urus ga susah eror terus dah gitu bisa sih ganti sandi coretax tapi lewat google tapi apakah anda tau yaps link nya di kirim ke sms dan linkya gak bisa di klik kek mana di salin ga bisa
Pengguna Google,1,2026-04-01 10:04:53,"Udah ya temen², jangan daftar online, percuma habis2 in pulsa kalian doang, udah muak banget dengan pajak² an",Negatif,udah ya temen jangan daftar online percuma habis in pulsa kalian doang udah muak banget dengan pajak an
Pengguna Google,1,2026-04-01 08:26:45,"email bener pasword bener gagal melulu, menu gak lengkap. perbaiki la kl niat mau buat APK yang dapat membantu orang lain.",Negatif,email bener pasword bener gagal melulu menu gak lengkap perbaiki la kl niat mau buat apk yang dapat membantu orang lain
Pengguna Google,1,2026-04-01 08:12:31,niat bikin aplikasi ga si jink?,Negatif,niat bikin aplikasi ga si jink
Pengguna Google,1,2026-04-01 07:46:48,kortek gak jelas,Negatif,kortek gak jelas
Pengguna Google,1,2026-04-01 07:33:31,"Kita yg bayar pajak, kita juga yg di repotin ,terus kerjaan org pajak apaan? .... mending gampang bikin laporannya😇😇😇",Negatif,kita yg bayar pajak kita juga yg di repotin terus kerjaan org pajak apaan mending gampang bikin laporannya
Pengguna Google,1,2026-04-01 07:30:40,Aplikasi bapuk login susah,Negatif,aplikasi bapuk login susah
Pengguna Google,1,2026-04-01 07:10:14,"kirain download aplikasi bakal lebih mudah verifikasi nya, ga aplikasinya ga websitenya sama sama payah.",Negatif,kirain download aplikasi bakal lebih mudah verifikasi nya ga aplikasinya ga websitenya sama sama payah
Pengguna Google,1,2026-04-01 07:05:10,"Gajelas. Mau login dibawa ke browser. Suda login di browser malah error:400. Minta orang pribadi lapor SPT, malah dipersulit, T4IK. Pas udah login haduh gak ada isinya yg bisa diapa²in, SPT malah ""We'll back soon"". Memang t4ik",Negatif,gajelas mau login dibawa ke browser suda login di browser malah error minta orang pribadi lapor spt malah dipersulit tik pas udah login haduh gak ada isinya yg bisa diapain spt malah well back soon memang tik
Pengguna Google,1,2026-04-01 06:03:50,nyusahi aje loe thong..,Negatif,nyusahi aje loe thong
Pengguna Google,1,2026-04-01 05:08:12,"sudah ikutin semua arahan tetep aja tidak bisa aktifasi ini aplikasi... bagaimana sih ini, tolongggggg",Negatif,sudah ikutin semua arahan tetep aja tidak bisa aktifasi ini aplikasi bagaimana sih ini tolongggggg
Pengguna Google,1,2026-04-01 02:09:41,kode verifikasi no HP lama/gk ada...,Negatif,kode verifikasi no hp lamagk ada
Pengguna Google,1,2026-03-31 22:34:26,"apk apa ini mau daftar aja susahnya minta ampun,sampai bergadang keponakanku hanya untuk buat NPWP dan tetep belum bisa ,lapor cs pun gak ada kebanyakan nipurakyat nih sampai pelayanan sejelek ini aja gak ke urus.",Negatif,apk apa ini mau daftar aja susahnya minta ampunsampai bergadang keponakanku hanya untuk buat npwp dan tetep belum bisa lapor cs pun gak ada kebanyakan nipurakyat nih sampai pelayanan sejelek ini aja gak ke urus
Pengguna Google,1,2026-03-31 22:26:32,Gimana si... Validasi foto gagal mulu. Notifikasi nya tidak sesuai dgn foto di database. Foto kapan??? Kalo berdasarkan foto KTP ya itu foto udh 20tahun lebih. Mana cocok??? Duit gw yg dipotong buat pajak buat aplikasi kaya gini???,Negatif,gimana si validasi foto gagal mulu notifikasi nya tidak sesuai dgn foto di database foto kapan kalo berdasarkan foto ktp ya itu foto udh tahun lebih mana cocok duit gw yg dipotong buat pajak buat aplikasi kaya gini
Pengguna Google,1,2026-03-31 20:49:39,"aplikasi BUSUK, mau daftar pajak aja mengisi kontak wajib pajak padahal email dan no hp sudah di isi dan di verifikasi dengan benar, tombol lanjut malah ga aktif atau muncul (gabisa di klik) jadi stuck. hidup di negara KORUP ya gini",Negatif,aplikasi busuk mau daftar pajak aja mengisi kontak wajib pajak padahal email dan no hp sudah di isi dan di verifikasi dengan benar tombol lanjut malah ga aktif atau muncul gabisa di klik jadi stuck hidup di negara korup ya gini
Pengguna Google,1,2026-03-31 19:11:40,pemerintah kalo bikin aplikasi ga jelas semua suka di persulit,Negatif,pemerintah kalo bikin aplikasi ga jelas semua suka di persulit
Pengguna Google,1,2026-03-31 19:03:53,aplikasi paling sulit sedunia setiap segala fitur selalu ada aja gendala. padahal aplikasi wajib pajak Indonesia lo ferivikasi wajah pun semalam gagal terus,Negatif,aplikasi paling sulit sedunia setiap segala fitur selalu ada aja gendala padahal aplikasi wajib pajak indonesia lo ferivikasi wajah pun semalam gagal terus
Pengguna Google,1,2026-03-31 18:07:34,aplikasi sampah.. semua yang di kelola pemerintah gak jelas,Negatif,aplikasi sampah semua yang di kelola pemerintah gak jelas
Pengguna Google,1,2026-03-31 17:06:15,"gajelas banget ini aplikasi masa kita mau buat laporan STP ga bisa²,stuck di log in aja.mana kalo telat kena denda,giliran mau dikerjain aplikasi nya ngajak gelud,hadehhh",Negatif,gajelas banget ini aplikasi masa kita mau buat laporan stp ga bisastuck di log in ajamana kalo telat kena dendagiliran mau dikerjain aplikasi nya ngajak geludhadehhh
Pengguna Google,1,2026-03-31 17:00:34,"aplikasi g guna g fungsi, masak kita yang bayar kita juga yang lapor trus kalian ngapain ... ntr ujung2nya 100T korup",Negatif,aplikasi g guna g fungsi masak kita yang bayar kita juga yang lapor trus kalian ngapain ntr ujungnya t korup
Pengguna Google,1,2026-03-31 16:00:31,aplikasi bejatt...,Negatif,aplikasi bejatt
Pengguna Google,1,2026-03-31 15:30:00,aplikasi tidak ramah lemot,Negatif,aplikasi tidak ramah lemot
Pengguna Google,1,2026-03-31 15:05:44,masih sangat baik sih saya kasih bintang 1. aplikasi ga guna nyusahin yang kaya gini sekelas pemerintahan aplikasinya?? kurang modal apa? verifikasi susah bener dah menyerah ga usah lapor kalau bgini ngabisin waktu,Negatif,masih sangat baik sih saya kasih bintang aplikasi ga guna nyusahin yang kaya gini sekelas pemerintahan aplikasinya kurang modal apa verifikasi susah bener dah menyerah ga usah lapor kalau bgini ngabisin waktu
Pengguna Google,1,2026-03-31 15:01:12,"buruk, ngambil duit rakyat cepet, aplikasi minus",Negatif,buruk ngambil duit rakyat cepet aplikasi minus
Pengguna Google,1,2026-03-31 14:47:17,"monyet makin ribet aja mau lapor pajak aja, udah tiap bulan dipotong masih kudu lapor lagi.",Negatif,monyet makin ribet aja mau lapor pajak aja udah tiap bulan dipotong masih kudu lapor lagi
Pengguna Google,1,2026-03-31 14:21:46,aplikasi memusingkan. udah mah kita wajib bayar pajak. mau aktivasi ribet minta ampun. aplikasi yg tadinya buat memudahkan malah bikin pusing.,Negatif,aplikasi memusingkan udah mah kita wajib bayar pajak mau aktivasi ribet minta ampun aplikasi yg tadinya buat memudahkan malah bikin pusing
Pengguna Google,1,2026-03-31 14:20:46,coretax sangat mempersulit,Negatif,coretax sangat mempersulit
Pengguna Google,1,2026-03-31 13:20:49,"aplikasi paling ribet yg pernah saya kenal,paling membingungkan sangat perlu perbaikan ,seperti lihat npwp,daftar npwp,sangat tidalk berguna",Negatif,aplikasi paling ribet yg pernah saya kenalpaling membingungkan sangat perlu perbaikan seperti lihat npwpdaftar npwpsangat tidalk berguna
Pengguna Google,5,2026-03-31 13:07:28,okee,Positif,okee
Pengguna Google,1,2026-03-31 12:12:54,"kita mau bayar pajak, kita keluar uang kita yang repot dan ribet. kalo aplikasinya mudah dan lancar sih mending ya. lah ini apaan dah sampah banget",Negatif,kita mau bayar pajak kita keluar uang kita yang repot dan ribet kalo aplikasinya mudah dan lancar sih mending ya lah ini apaan dah sampah banget
Pengguna Google,1,2026-03-31 12:03:45,"kocak daftar aja susah bat, server butut",Negatif,kocak daftar aja susah bat server butut
Pengguna Google,1,2026-03-31 11:53:15,Kata sandi tidak sesuai...pada udh input bener jir...duit gue kepotong pake segala lapor pajak,Negatif,kata sandi tidak sesuaipada udh input bener jirduit gue kepotong pake segala lapor pajak
Pengguna Google,1,2026-03-31 11:45:25,"tolongg dong di benerin lagii apk nya, banyak banget kendala",Negatif,tolongg dong di benerin lagii apk nya banyak banget kendala
Pengguna Google,1,2026-03-31 11:43:19,"Aplikasinya sampah, mau apa2 lemootttttt bgt, banyak eror, taik",Negatif,aplikasinya sampah mau apa lemootttttt bgt banyak eror taik
Pengguna Google,5,2026-03-31 10:25:09,oke,Positif,oke
Pengguna Google,1,2026-03-31 10:24:21,semua situs pemerinrah pasti kayak gini wifi dan data saya bisa buat buka video 4k life stream buat buka aplikasi dan website pemerintah eror terus bawaannya,Negatif,semua situs pemerinrah pasti kayak gini wifi dan data saya bisa buat buka video k life stream buat buka aplikasi dan website pemerintah eror terus bawaannya
Pengguna Google,1,2026-03-31 09:54:16,apk apa ini lelet bgt,Negatif,apk apa ini lelet bgt
Pengguna Google,1,2026-03-31 09:53:30,"aplikasi dan web paling jelek, gaa up to date banget. loading lama, ilang mulu, gaa efektif dan efisien banget. plisa dong apus ajaa web kaya gini, yang niat kalo bikin web, yang proper, masa web sekelas kemenkeu kaya gini",Negatif,aplikasi dan web paling jelek gaa up to date banget loading lama ilang mulu gaa efektif dan efisien banget plisa dong apus ajaa web kaya gini yang niat kalo bikin web yang proper masa web sekelas kemenkeu kaya gini
Pengguna Google,1,2026-03-31 08:56:53,"ini mau mempermudah masyarakat apa mempersulit sih ,kaya asal2 lan aja ya kerjanya",Negatif,ini mau mempermudah masyarakat apa mempersulit sih kaya asal lan aja ya kerjanya
Pengguna Google,1,2026-03-31 08:48:48,"aplikasi nya kayaknya developernya pemula . data sudah benar tapi masih gagal login , bikin aplikasi niatnya buat mempermudah ini malah mempersulit",Negatif,aplikasi nya kayaknya developernya pemula data sudah benar tapi masih gagal login bikin aplikasi niatnya buat mempermudah ini malah mempersulit
Pengguna Google,1,2026-03-31 08:35:31,masuk lewat web di alihin ke apk di apk suruh masuk lagi beralih ke web gitu aja terus sampe anis gak pindah parpol,Negatif,masuk lewat web di alihin ke apk di apk suruh masuk lagi beralih ke web gitu aja terus sampe anis gak pindah parpol
Pengguna Google,1,2026-03-31 08:21:39,berapa kira2 dana yg dihabiskan untuk membuat dan untuk maintenance apk ini ya?Apk nya kok kayak gak niat banget. Malu2in,Negatif,berapa kira dana yg dihabiskan untuk membuat dan untuk maintenance apk ini yaapk nya kok kayak gak niat banget maluin
Pengguna Google,1,2026-03-31 07:46:27,"Kesel banget, mw daftar aja kek apaan sih. Mana makan pulsa, tolong lah ya kan diperbaiki, kok bisa tombol lanjutannya gak bisa dipencet padahal sinyal bagus aja. Apa gunanya ni apk kalo ujung2nya mw daftar mesti ke kantor pajak jga, hadeh",Negatif,kesel banget mw daftar aja kek apaan sih mana makan pulsa tolong lah ya kan diperbaiki kok bisa tombol lanjutannya gak bisa dipencet padahal sinyal bagus aja apa gunanya ni apk kalo ujungnya mw daftar mesti ke kantor pajak jga hadeh
Pengguna Google,1,2026-03-31 07:36:10,verifikasinya sulitt nanti kalau sudah bisa kuedit 😀👐🏻,Negatif,verifikasinya sulitt nanti kalau sudah bisa kuedit
Pengguna Google,1,2026-03-31 04:30:10,"stuck di halaman login doang, dan itupun blank page. sangat sangat minus",Negatif,stuck di halaman login doang dan itupun blank page sangat sangat minus
Pengguna Google,1,2026-03-31 04:26:29,Aplikasi kentang gak bisa dipakeee,Negatif,aplikasi kentang gak bisa dipakeee
Pengguna Google,1,2026-03-31 03:54:07,aplikasi nya buruk mangkin update kok mangkin tolol aplikasi nya bukan mempermudah malah mempersilit,Negatif,aplikasi nya buruk mangkin update kok mangkin tolol aplikasi nya bukan mempermudah malah mempersilit
Pengguna Google,5,2026-03-31 03:39:43,good,Positif,good
Pengguna Google,1,2026-03-31 03:31:15,"Heiii pejabat pajakkk kalian ini kerjanya apa sihh... jemput bola kek bikin aplikasi menyusahkan banget bukannya bikin mudah , Kita yang bayar pajak kita juga yang ribet anehhhh bintang satu supaya nyampai Pak Purbaya sidak turun cek semua pegawai pajak gimana kinerjanya ini amburasutt",Negatif,heiii pejabat pajakkk kalian ini kerjanya apa sihh jemput bola kek bikin aplikasi menyusahkan banget bukannya bikin mudah kita yang bayar pajak kita juga yang ribet anehhhh bintang satu supaya nyampai pak purbaya sidak turun cek semua pegawai pajak gimana kinerjanya ini amburasutt
Pengguna Google,1,2026-03-31 03:23:19,web idiot pulsa gw abis 20k cuma buat otp dan gabisa lanjut tombolnya,Negatif,web idiot pulsa gw abis k cuma buat otp dan gabisa lanjut tombolnya
Pengguna Google,1,2026-03-31 02:57:55,susah amat masuknya otp HP kagak d kirim kirim,Negatif,susah amat masuknya otp hp kagak d kirim kirim
Pengguna Google,1,2026-03-31 02:48:50,"aplikasi sampah, tidak membantu sama sekali.",Negatif,aplikasi sampah tidak membantu sama sekali
